no,Package,Item,Title,Rows,Cols,csv,doc,lcitems,csv_name,doc_name
253,KMsurv,drughiv,"data from Exercise 7.6, p222",34,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/drughiv.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/drughiv.html,drughiv,drughiv.csv,drughiv.html
254,KMsurv,hodg,data from Section 1.10,43,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/hodg.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/hodg.html,hodg,hodg.csv,hodg.html
255,KMsurv,kidrecurr,Data on 38 individuals using a kidney dialysis machine,38,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/kidrecurr.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/kidrecurr.html,kidrecurr,kidrecurr.csv,kidrecurr.html
256,KMsurv,kidtran,data from Section 1.7,863,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/kidtran.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/kidtran.html,kidtran,kidtran.csv,kidtran.html
257,KMsurv,larynx,data from Section 1.8,90,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/larynx.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/larynx.html,larynx,larynx.csv,larynx.html
258,KMsurv,pneumon,data from Section 1.13,3470,15,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/pneumon.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/pneumon.html,pneumon,pneumon.csv,pneumon.html
259,KMsurv,psych,data from Section 1.15,26,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/psych.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/psych.html,psych,psych.csv,psych.html
260,KMsurv,std,data from Section 1.12,877,24,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/std.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/std.html,std,std.csv,std.html
261,KMsurv,stddiag,"data from Exercise 5.6, p146",25,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/stddiag.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/stddiag.html,stddiag,stddiag.csv,stddiag.html
262,KMsurv,tongue,data from Section 1.11,80,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/tongue.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/tongue.html,tongue,tongue.csv,tongue.html
263,KMsurv,twins,"data from Exercise 7.14, p225",24,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/KMsurv/twins.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/KMsurv/twins.html,twins,twins.csv,twins.html
264,robustbase,Animals2,Brain and Body Weights for 65 Species of Land Animals,65,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/Animals2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/Animals2.html,animals2,Animals2.csv,Animals2.html
265,robustbase,CrohnD,Crohn's Disease Adverse Events Data,117,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/CrohnD.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/CrohnD.html,crohn_d,CrohnD.csv,CrohnD.html
266,robustbase,NOxEmissions,NOx Air Pollution Data,8088,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/NOxEmissions.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/NOxEmissions.html,n_ox_emissions,NOxEmissions.csv,NOxEmissions.html
267,robustbase,SiegelsEx,Siegel's Exact Fit Example Data,9,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/SiegelsEx.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/SiegelsEx.html,siegels_ex,SiegelsEx.csv,SiegelsEx.html
268,robustbase,aircraft,Aircraft Data,23,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/aircraft.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/aircraft.html,aircraft,aircraft.csv,aircraft.html
269,robustbase,airmay,Air Quality Data,31,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/airmay.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/airmay.html,airmay,airmay.csv,airmay.html
270,robustbase,alcohol,Alcohol Solubility in Water Data,9822,33,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/alcohol.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/alcohol.html,alcohol,alcohol.csv,alcohol.html
271,robustbase,ambientNOxCH,Daily Means of NOx (mono-nitrogen oxides) in air,366,14,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/ambientNOxCH.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/ambientNOxCH.html,ambient_noxch,ambientNOxCH.csv,ambientNOxCH.html
272,robustbase,biomassTill,Biomass Tillage Data,58,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/biomassTill.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/biomassTill.html,biomass_till,biomassTill.csv,biomassTill.html
273,robustbase,bushfire,Campbell Bushfire Data,38,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/bushfire.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/bushfire.html,bushfire,bushfire.csv,bushfire.html
274,robustbase,carrots,Insect Damages on Carrots,24,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/carrots.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/carrots.html,carrots,carrots.csv,carrots.html
275,robustbase,cloud,Cloud point of a Liquid,19,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/cloud.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/cloud.html,cloud,cloud.csv,cloud.html
276,robustbase,coleman,Coleman Data Set,20,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/coleman.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/coleman.html,coleman,coleman.csv,coleman.html
277,robustbase,condroz,Condroz Data,428,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/condroz.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/condroz.html,condroz,condroz.csv,condroz.html
278,robustbase,cushny,Cushny and Peebles Prolongation of Sleep Data,10,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/cushny.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/cushny.html,cushny,cushny.csv,cushny.html
279,robustbase,delivery,Delivery Time Data,25,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/delivery.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/delivery.html,delivery,delivery.csv,delivery.html
280,robustbase,education,Education Expenditure Data,50,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/education.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/education.html,education,education.csv,education.html
281,robustbase,epilepsy,Epilepsy Attacks Data Set,236,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/epilepsy.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/epilepsy.html,epilepsy,epilepsy.csv,epilepsy.html
282,robustbase,exAM,Example Data of Antille and May - for Simple Regression,12,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/exAM.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/exAM.html,ex_am,exAM.csv,exAM.html
283,robustbase,foodstamp,Food Stamp Program Participation,150,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/foodstamp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/foodstamp.html,foodstamp,foodstamp.csv,foodstamp.html
284,robustbase,hbk,"Hawkins, Bradu, Kass's Artificial Data",75,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/hbk.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/hbk.html,hbk,hbk.csv,hbk.html
285,robustbase,heart,Heart Catherization Data,172,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/heart.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/heart.html,heart,heart.csv,heart.html
286,robustbase,kootenay,Waterflow Measurements of Kootenay River in Libby and Newgate,13,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/kootenay.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/kootenay.html,kootenay,kootenay.csv,kootenay.html
287,robustbase,lactic,Lactic Acid Concentration Measurement Data,20,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/lactic.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/lactic.html,lactic,lactic.csv,lactic.html
288,robustbase,pension,Pension Funds Data,194,19,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/pension.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/pension.html,pension,pension.csv,pension.html
289,robustbase,phosphor,Phosphorus Content Data,18,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/phosphor.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/phosphor.html,phosphor,phosphor.csv,phosphor.html
290,robustbase,pilot,Pilot-Plant Data,20,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/pilot.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/pilot.html,pilot,pilot.csv,pilot.html
291,robustbase,possumDiv,Possum Diversity Data,151,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/possumDiv.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/possumDiv.html,possum_div,possumDiv.csv,possumDiv.html
292,robustbase,pulpfiber,Pulp Fiber and Paper Data,62,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/pulpfiber.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/pulpfiber.html,pulpfiber,pulpfiber.csv,pulpfiber.html
293,robustbase,radarImage,Satellite Radar Image Data from near Munich,1573,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/radarImage.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/radarImage.html,radar_image,radarImage.csv,radarImage.html
294,robustbase,starsCYG,Hertzsprung-Russell Diagram Data of Star Cluster CYG OB1,47,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/starsCYG.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/starsCYG.html,stars_cyg,starsCYG.csv,starsCYG.html
295,robustbase,telef,Number of International Calls from Belgium,24,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/telef.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/telef.html,telef,telef.csv,telef.html
296,robustbase,toxicity,Toxicity of Carboxylic Acids Data,38,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/toxicity.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/toxicity.html,toxicity,toxicity.csv,toxicity.html
297,robustbase,vaso,Vaso Constriction Skin Data Set,39,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/vaso.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/vaso.html,vaso,vaso.csv,vaso.html
298,robustbase,wagnerGrowth,Wagner's Hannover Employment Growth Data,63,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/wagnerGrowth.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/wagnerGrowth.html,wagner_growth,wagnerGrowth.csv,wagnerGrowth.html
299,robustbase,wood,Modified Data on Wood Specific Gravity,20,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/wood.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/robustbase/wood.html,wood,wood.csv,wood.html
300,car,AMSsurvey,American Math Society Survey Data,24,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/AMSsurvey.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/AMSsurvey.html,ams_survey,AMSsurvey.csv,AMSsurvey.html
301,car,Adler,Experimenter Expectations,97,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Adler.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Adler.html,adler,Adler.csv,Adler.html
302,car,Angell,Moral Integration of American Cities,43,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Angell.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Angell.html,angell,Angell.csv,Angell.html
303,car,Anscombe,U. S. State Public-School Expenditures,51,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Anscombe.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Anscombe.html,us_public_school,Anscombe.csv,Anscombe.html
304,car,Baumann,Methods of Teaching Reading Comprehension,66,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Baumann.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Baumann.html,baumann,Baumann.csv,Baumann.html
305,car,Bfox,Canadian Women's Labour-Force Participation,30,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Bfox.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Bfox.html,bfox,Bfox.csv,Bfox.html
306,car,Blackmore,Exercise Histories of Eating-Disordered and Control Subjects,945,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Blackmore.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Blackmore.html,blackmore,Blackmore.csv,Blackmore.html
307,car,Burt,Fraudulent Data on IQs of Twins Raised Apart,27,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Burt.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Burt.html,burt,Burt.csv,Burt.html
308,car,CanPop,Canadian Population Data,16,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/CanPop.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/CanPop.html,can_pop,CanPop.csv,CanPop.html
309,car,Chile,Voting Intentions in the 1988 Chilean Plebiscite,2700,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Chile.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Chile.html,chile,Chile.csv,Chile.html
310,car,Chirot,The 1907 Romanian Peasant Rebellion,32,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Chirot.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Chirot.html,chirot,Chirot.csv,Chirot.html
311,car,Cowles,Cowles and Davis's Data on Volunteering,1421,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Cowles.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Cowles.html,cowles,Cowles.csv,Cowles.html
312,car,Davis,Self-Reports of Height and Weight,200,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Davis.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Davis.html,davis,Davis.csv,Davis.html
313,car,DavisThin,Davis's Data on Drive for Thinness,191,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/DavisThin.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/DavisThin.html,davis_thin,DavisThin.csv,DavisThin.html
314,car,Depredations,Minnesota Wolf Depredation Data,434,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Depredations.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Depredations.html,depredations,Depredations.csv,Depredations.html
315,car,Duncan,Duncan's Occupational Prestige Data,45,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Duncan.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Duncan.html,duncan,Duncan.csv,Duncan.html
316,car,Ericksen,The 1980 U.S. Census Undercount,66,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Ericksen.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Ericksen.html,ericksen,Ericksen.csv,Ericksen.html
317,car,Florida,Florida County Voting,67,11,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Florida.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Florida.html,florida,Florida.csv,Florida.html
318,car,Freedman,Crowding and Crime in U. S. Metropolitan Areas,110,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Freedman.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Freedman.html,freedman,Freedman.csv,Freedman.html
319,car,Friendly,Format Effects on Recall,30,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Friendly.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Friendly.html,friendly,Friendly.csv,Friendly.html
320,car,Ginzberg,Data on Depression,82,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Ginzberg.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Ginzberg.html,ginzberg,Ginzberg.csv,Ginzberg.html
321,car,Greene,Refugee Appeals,384,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Greene.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Greene.html,greene,Greene.csv,Greene.html
322,car,Guyer,Anonymity and Cooperation,20,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Guyer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Guyer.html,guyer,Guyer.csv,Guyer.html
323,car,Hartnagel,Canadian Crime-Rates Time Series,38,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Hartnagel.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Hartnagel.html,hartnagel,Hartnagel.csv,Hartnagel.html
324,car,Highway1,Highway Accidents,39,12,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Highway1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Highway1.html,highway1,Highway1.csv,Highway1.html
325,car,KosteckiDillon,Treatment of Migraine Headaches,4152,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/KosteckiDillon.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/KosteckiDillon.html,kostecki_dillon,KosteckiDillon.csv,KosteckiDillon.html
326,car,Leinhardt,Data on Infant-Mortality,105,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Leinhardt.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Leinhardt.html,leinhardt,Leinhardt.csv,Leinhardt.html
327,car,LoBD,Cancer drug data use to provide an example of the use of the skew power distributions.,84,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/LoBD.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/LoBD.html,lo_bd,LoBD.csv,LoBD.html
328,car,Mandel,Contrived Collinear Data,8,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Mandel.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Mandel.html,mandel,Mandel.csv,Mandel.html
329,car,Migration,Canadian Interprovincial Migration Data,90,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Migration.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Migration.html,migration,Migration.csv,Migration.html
330,car,Moore,"Status, Authoritarianism, and Conformity",45,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Moore.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Moore.html,moore,Moore.csv,Moore.html
331,car,Mroz,U.S. Women's Labor-Force Participation,753,18,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Mroz.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Mroz.html,mroz,Mroz.csv,Mroz.html
332,car,OBrienKaiser,O'Brien and Kaiser's Repeated-Measures Data,16,17,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/OBrienKaiser.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/OBrienKaiser.html,o_brien_kaiser,OBrienKaiser.csv,OBrienKaiser.html
333,car,Ornstein,Interlocking Directorates Among Major Canadian Firms,248,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Ornstein.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Ornstein.html,ornstein,Ornstein.csv,Ornstein.html
334,car,Pottery,Chemical Composition of Pottery,26,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Pottery.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Pottery.html,pottery,Pottery.csv,Pottery.html
335,car,Prestige,Prestige of Canadian Occupations,102,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Prestige.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Prestige.html,prestige,Prestige.csv,Prestige.html
336,car,Quartet,Four Regression Datasets,11,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Quartet.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Quartet.html,quartet,Quartet.csv,Quartet.html
337,car,Robey,Fertility and Contraception,50,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Robey.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Robey.html,robey,Robey.csv,Robey.html
338,car,SLID,Survey of Labour and Income Dynamics,7425,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/SLID.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/SLID.html,slid,SLID.csv,SLID.html
339,car,Sahlins,Agricultural Production in Mazulu Village,20,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Sahlins.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Sahlins.html,sahlins,Sahlins.csv,Sahlins.html
340,car,Salaries,Salaries for Professors,397,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Salaries.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Salaries.html,salaries,Salaries.csv,Salaries.html
341,car,Soils,Soil Compositions of Physical and Chemical Characteristics,48,14,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Soils.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Soils.html,soils,Soils.csv,Soils.html
342,car,States,Education and Related Statistics for the U.S. States,51,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/States.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/States.html,states,States.csv,States.html
343,car,Transact,Transaction data,261,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Transact.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Transact.html,transact,Transact.csv,Transact.html
344,car,UN,GDP and Infant Mortality,207,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/UN.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/UN.html,un_gdp_infant_mortality,UN.csv,UN.html
345,car,USPop,Population of the United States,22,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/USPop.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/USPop.html,us_pop,USPop.csv,USPop.html
346,car,Vocab,Vocabulary and Education,21638,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Vocab.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Vocab.html,vocab,Vocab.csv,Vocab.html
347,car,WeightLoss,Weight Loss Data,34,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/WeightLoss.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/WeightLoss.html,weight_loss,WeightLoss.csv,WeightLoss.html
348,car,Womenlf,Canadian Women's Labour-Force Participation,263,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Womenlf.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Womenlf.html,womenlf,Womenlf.csv,Womenlf.html
349,car,Wong,Post-Coma Recovery of IQ,331,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Wong.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Wong.html,wong,Wong.csv,Wong.html
350,car,Wool,Wool data,27,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/Wool.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car/Wool.html,wool1,Wool.csv,Wool.html
351,cluster,agriculture,European Union Agricultural Workforces,12,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/agriculture.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/agriculture.html,agriculture,agriculture.csv,agriculture.html
352,cluster,animals,Attributes of Animals,20,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/animals.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/animals.html,animals,animals.csv,animals.html
353,cluster,chorSub,Subset of C-horizon of Kola Data,61,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/chorSub.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/chorSub.html,chor_sub,chorSub.csv,chorSub.html
354,cluster,flower,Flower Characteristics,18,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/flower.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/flower.html,flower,flower.csv,flower.html
355,cluster,plantTraits,Plant Species Traits Data,136,31,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/plantTraits.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/plantTraits.html,plant_traits,plantTraits.csv,plantTraits.html
356,cluster,pluton,Isotopic Composition Plutonium Batches,45,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/pluton.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/pluton.html,pluton,pluton.csv,pluton.html
357,cluster,ruspini,Ruspini Data,75,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/ruspini.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/ruspini.html,ruspini,ruspini.csv,ruspini.html
358,cluster,votes.repub,Votes for Republican Candidate in Presidential Elections,50,31,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/votes.repub.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/votes.repub.html,votes_repub,votes.repub.csv,votes.repub.html
359,cluster,xclara,Bivariate Data Set with 3 Clusters,3000,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/xclara.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/xclara.html,xclara,xclara.csv,xclara.html
