no,package,item,title,rows,cols,remote_base_url,remote_file_name,function_name,local_file_name,rst_files
297,robustbase,vaso,Vaso Constriction Skin Data Set,39,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/,vaso.csv,vaso,vaso.csv,doc/robustbase/rst/vaso.rst
298,robustbase,wagnerGrowth,Wagner's Hannover Employment Growth Data,63,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/,wagnerGrowth.csv,wagner_growth,wagner_growth.csv,doc/robustbase/rst/wagnerGrowth.rst
299,robustbase,wood,Modified Data on Wood Specific Gravity,20,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/robustbase/,wood.csv,wood,wood.csv,doc/robustbase/rst/wood.rst
300,car,AMSsurvey,American Math Society Survey Data,24,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,AMSsurvey.csv,ams_survey,ams_survey.csv,doc/car/rst/AMSsurvey.rst
301,car,Adler,Experimenter Expectations,97,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Adler.csv,adler,adler.csv,doc/car/rst/Adler.rst
302,car,Angell,Moral Integration of American Cities,43,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Angell.csv,angell,angell.csv,doc/car/rst/Angell.rst
303,car,Anscombe,U. S. State Public-School Expenditures,51,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Anscombe.csv,us_public_school,us_public_school.csv,doc/car/rst/Anscombe.rst
304,car,Baumann,Methods of Teaching Reading Comprehension,66,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Baumann.csv,baumann,baumann.csv,doc/car/rst/Baumann.rst
305,car,Bfox,Canadian Women's Labour-Force Participation,30,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Bfox.csv,bfox,bfox.csv,doc/car/rst/Bfox.rst
306,car,Blackmore,Exercise Histories of Eating-Disordered and Control Subjects,945,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Blackmore.csv,blackmore,blackmore.csv,doc/car/rst/Blackmore.rst
307,car,Burt,Fraudulent Data on IQs of Twins Raised Apart,27,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Burt.csv,burt,burt.csv,doc/car/rst/Burt.rst
308,car,CanPop,Canadian Population Data,16,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,CanPop.csv,can_pop,can_pop.csv,doc/car/rst/CanPop.rst
309,car,Chile,Voting Intentions in the 1988 Chilean Plebiscite,2700,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Chile.csv,chile,chile.csv,doc/car/rst/Chile.rst
310,car,Chirot,The 1907 Romanian Peasant Rebellion,32,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Chirot.csv,chirot,chirot.csv,doc/car/rst/Chirot.rst
311,car,Cowles,Cowles and Davis's Data on Volunteering,1421,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Cowles.csv,cowles,cowles.csv,doc/car/rst/Cowles.rst
312,car,Davis,Self-Reports of Height and Weight,200,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Davis.csv,davis,davis.csv,doc/car/rst/Davis.rst
313,car,DavisThin,Davis's Data on Drive for Thinness,191,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,DavisThin.csv,davis_thin,davis_thin.csv,doc/car/rst/DavisThin.rst
314,car,Depredations,Minnesota Wolf Depredation Data,434,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Depredations.csv,depredations,depredations.csv,doc/car/rst/Depredations.rst
315,car,Duncan,Duncan's Occupational Prestige Data,45,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Duncan.csv,duncan,duncan.csv,doc/car/rst/Duncan.rst
316,car,Ericksen,The 1980 U.S. Census Undercount,66,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Ericksen.csv,ericksen,ericksen.csv,doc/car/rst/Ericksen.rst
317,car,Florida,Florida County Voting,67,11,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Florida.csv,florida,florida.csv,doc/car/rst/Florida.rst
318,car,Freedman,Crowding and Crime in U. S. Metropolitan Areas,110,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Freedman.csv,freedman,freedman.csv,doc/car/rst/Freedman.rst
319,car,Friendly,Format Effects on Recall,30,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Friendly.csv,friendly,friendly.csv,doc/car/rst/Friendly.rst
320,car,Ginzberg,Data on Depression,82,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Ginzberg.csv,ginzberg,ginzberg.csv,doc/car/rst/Ginzberg.rst
321,car,Greene,Refugee Appeals,384,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Greene.csv,greene,greene.csv,doc/car/rst/Greene.rst
322,car,Guyer,Anonymity and Cooperation,20,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Guyer.csv,guyer,guyer.csv,doc/car/rst/Guyer.rst
323,car,Hartnagel,Canadian Crime-Rates Time Series,38,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Hartnagel.csv,hartnagel,hartnagel.csv,doc/car/rst/Hartnagel.rst
324,car,Highway1,Highway Accidents,39,12,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Highway1.csv,highway1,highway1.csv,doc/car/rst/Highway1.rst
325,car,KosteckiDillon,Treatment of Migraine Headaches,4152,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,KosteckiDillon.csv,kostecki_dillon,kostecki_dillon.csv,doc/car/rst/KosteckiDillon.rst
326,car,Leinhardt,Data on Infant-Mortality,105,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Leinhardt.csv,leinhardt,leinhardt.csv,doc/car/rst/Leinhardt.rst
327,car,LoBD,Cancer drug data use to provide an example of the use of the skew power distributions.,84,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,LoBD.csv,lo_bd,lo_bd.csv,doc/car/rst/LoBD.rst
328,car,Mandel,Contrived Collinear Data,8,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Mandel.csv,mandel,mandel.csv,doc/car/rst/Mandel.rst
329,car,Migration,Canadian Interprovincial Migration Data,90,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Migration.csv,migration,migration.csv,doc/car/rst/Migration.rst
330,car,Moore,"Status, Authoritarianism, and Conformity",45,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Moore.csv,moore,moore.csv,doc/car/rst/Moore.rst
331,car,Mroz,U.S. Women's Labor-Force Participation,753,18,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Mroz.csv,mroz,mroz.csv,doc/car/rst/Mroz.rst
332,car,OBrienKaiser,O'Brien and Kaiser's Repeated-Measures Data,16,17,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,OBrienKaiser.csv,o_brien_kaiser,o_brien_kaiser.csv,doc/car/rst/OBrienKaiser.rst
333,car,Ornstein,Interlocking Directorates Among Major Canadian Firms,248,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Ornstein.csv,ornstein,ornstein.csv,doc/car/rst/Ornstein.rst
334,car,Pottery,Chemical Composition of Pottery,26,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Pottery.csv,pottery,pottery.csv,doc/car/rst/Pottery.rst
335,car,Prestige,Prestige of Canadian Occupations,102,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Prestige.csv,prestige,prestige.csv,doc/car/rst/Prestige.rst
336,car,Quartet,Four Regression Datasets,11,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Quartet.csv,quartet,quartet.csv,doc/car/rst/Quartet.rst
337,car,Robey,Fertility and Contraception,50,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Robey.csv,robey,robey.csv,doc/car/rst/Robey.rst
338,car,SLID,Survey of Labour and Income Dynamics,7425,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,SLID.csv,slid,slid.csv,doc/car/rst/SLID.rst
339,car,Sahlins,Agricultural Production in Mazulu Village,20,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Sahlins.csv,sahlins,sahlins.csv,doc/car/rst/Sahlins.rst
340,car,Salaries,Salaries for Professors,397,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Salaries.csv,salaries,salaries.csv,doc/car/rst/Salaries.rst
341,car,Soils,Soil Compositions of Physical and Chemical Characteristics,48,14,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Soils.csv,soils,soils.csv,doc/car/rst/Soils.rst
342,car,States,Education and Related Statistics for the U.S. States,51,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,States.csv,states,states.csv,doc/car/rst/States.rst
343,car,Transact,Transaction data,261,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Transact.csv,transact,transact.csv,doc/car/rst/Transact.rst
344,car,UN,GDP and Infant Mortality,207,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,UN.csv,gdp_infant_mortality,gdp_infant_mortality.csv,doc/car/rst/UN.rst
345,car,USPop,Population of the United States,22,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,USPop.csv,us_pop,us_pop.csv,doc/car/rst/USPop.rst
346,car,Vocab,Vocabulary and Education,21638,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Vocab.csv,vocab,vocab.csv,doc/car/rst/Vocab.rst
347,car,WeightLoss,Weight Loss Data,34,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,WeightLoss.csv,weight_loss,weight_loss.csv,doc/car/rst/WeightLoss.rst
348,car,Womenlf,Canadian Women's Labour-Force Participation,263,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Womenlf.csv,womenlf,womenlf.csv,doc/car/rst/Womenlf.rst
349,car,Wong,Post-Coma Recovery of IQ,331,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Wong.csv,wong,wong.csv,doc/car/rst/Wong.rst
350,car,Wool,Wool data,27,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car/,Wool.csv,wool1,wool1.csv,doc/car/rst/Wool.rst
351,cluster,agriculture,European Union Agricultural Workforces,12,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,agriculture.csv,agriculture,agriculture.csv,doc/cluster/rst/agriculture.rst
352,cluster,animals,Attributes of Animals,20,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,animals.csv,animals,animals.csv,doc/cluster/rst/animals.rst
353,cluster,chorSub,Subset of C-horizon of Kola Data,61,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,chorSub.csv,chor_sub,chor_sub.csv,doc/cluster/rst/chorSub.rst
354,cluster,flower,Flower Characteristics,18,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,flower.csv,flower,flower.csv,doc/cluster/rst/flower.rst
355,cluster,plantTraits,Plant Species Traits Data,136,31,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,plantTraits.csv,plant_traits,plant_traits.csv,doc/cluster/rst/plantTraits.rst
356,cluster,pluton,Isotopic Composition Plutonium Batches,45,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,pluton.csv,pluton,pluton.csv,doc/cluster/rst/pluton.rst
357,cluster,ruspini,Ruspini Data,75,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,ruspini.csv,ruspini,ruspini.csv,doc/cluster/rst/ruspini.rst
358,cluster,votes.repub,Votes for Republican Candidate in Presidential Elections,50,31,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,votes.repub.csv,votes_repub,votes_repub.csv,doc/cluster/rst/votes.repub.rst
359,cluster,xclara,Bivariate Data Set with 3 Clusters,3000,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/,xclara.csv,xclara,xclara.csv,doc/cluster/rst/xclara.rst
360,COUNT,affairs,affairs,601,19,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,affairs.csv,affairs,affairs.csv,doc/COUNT/rst/affairs.rst
361,COUNT,azcabgptca,azcabgptca,1959,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,azcabgptca.csv,azcabgptca,azcabgptca.csv,doc/COUNT/rst/azcabgptca.rst
362,COUNT,azdrg112,azdrg112,1798,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,azdrg112.csv,azdrg112,azdrg112.csv,doc/COUNT/rst/azdrg112.rst
363,COUNT,azpro,azpro,3589,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,azpro.csv,azpro,azpro.csv,doc/COUNT/rst/azpro.rst
364,COUNT,azprocedure,azprocedure,3589,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,azprocedure.csv,azprocedure,azprocedure.csv,doc/COUNT/rst/azprocedure.rst
365,COUNT,badhealth,badhealth,1127,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,badhealth.csv,badhealth,badhealth.csv,doc/COUNT/rst/badhealth.rst
366,COUNT,fasttrakg,fasttrakg,15,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,fasttrakg.csv,fasttrakg,fasttrakg.csv,doc/COUNT/rst/fasttrakg.rst
367,COUNT,fishing,fishing,147,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,fishing.csv,fishing,fishing.csv,doc/COUNT/rst/fishing.rst
368,COUNT,lbw,lbw,189,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,lbw.csv,lbw,lbw.csv,doc/COUNT/rst/lbw.rst
369,COUNT,lbwgrp,lbwgrp,6,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,lbwgrp.csv,lbwgrp,lbwgrp.csv,doc/COUNT/rst/lbwgrp.rst
370,COUNT,loomis,loomis,410,11,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,loomis.csv,loomis,loomis.csv,doc/COUNT/rst/loomis.rst
371,COUNT,mdvis,mdvis,2227,13,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,mdvis.csv,mdvis,mdvis.csv,doc/COUNT/rst/mdvis.rst
372,COUNT,medpar,medpar,1495,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,medpar.csv,medpar,medpar.csv,doc/COUNT/rst/medpar.rst
373,COUNT,nuts,nuts,52,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,nuts.csv,nuts,nuts.csv,doc/COUNT/rst/nuts.rst
374,COUNT,rwm,rwm,27326,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,rwm.csv,rwm,rwm.csv,doc/COUNT/rst/rwm.rst
375,COUNT,rwm1984,rwm1984,3874,15,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,rwm1984.csv,rwm1984,rwm1984.csv,doc/COUNT/rst/rwm1984.rst
376,COUNT,rwm5yr,rwm5yr,19609,17,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,rwm5yr.csv,rwm5yr,rwm5yr.csv,doc/COUNT/rst/rwm5yr.rst
377,COUNT,smoking,smoking,26,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,smoking.csv,smoking,smoking.csv,doc/COUNT/rst/smoking.rst
378,COUNT,titanicgrp,titanicgrp,12,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/,titanicgrp.csv,titanicgrp,titanicgrp.csv,doc/COUNT/rst/titanicgrp.rst
379,Ecdat,Accident,Ship Accidents,40,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Accident.csv,accident,accident.csv,doc/Ecdat/rst/Accident.rst
380,Ecdat,Airline,Cost for U.S. Airlines,90,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Airline.csv,airline,airline.csv,doc/Ecdat/rst/Airline.rst
381,Ecdat,Airq,Air Quality for Californian Metropolitan Areas,30,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Airq.csv,airq,airq.csv,doc/Ecdat/rst/Airq.rst
382,Ecdat,Benefits,Unemployment of Blue Collar Workers,4877,18,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Benefits.csv,benefits,benefits.csv,doc/Ecdat/rst/Benefits.rst
383,Ecdat,Bids,Bids Received By U.S. Firms,126,12,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Bids.csv,bids,bids.csv,doc/Ecdat/rst/Bids.rst
384,Ecdat,BudgetFood,Budget Share of Food for Spanish Households,23972,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,BudgetFood.csv,budget_food,budget_food.csv,doc/Ecdat/rst/BudgetFood.rst
385,Ecdat,BudgetItaly,Budget Shares for Italian Households,1729,11,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,BudgetItaly.csv,budget_italy,budget_italy.csv,doc/Ecdat/rst/BudgetItaly.rst
386,Ecdat,BudgetUK,Budget Shares of British Households,1519,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,BudgetUK.csv,budget_uk,budget_uk.csv,doc/Ecdat/rst/BudgetUK.rst
387,Ecdat,Bwages,Wages in Belgium,1472,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Bwages.csv,bwages,bwages.csv,doc/Ecdat/rst/Bwages.rst
388,Ecdat,CPSch3,Earnings from the Current Population Survey,11130,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,CPSch3.csv,cp_sch3,cp_sch3.csv,doc/Ecdat/rst/CPSch3.rst
389,Ecdat,CRANpackages,Growth of CRAN,29,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,CRANpackages.csv,cran_packages,cran_packages.csv,doc/Ecdat/rst/CRANpackages.rst
390,Ecdat,Capm,Stock Market Data,516,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Capm.csv,capm,capm.csv,doc/Ecdat/rst/Capm.rst
391,Ecdat,Car,Stated Preferences for Car Choice,4654,70,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Car.csv,car,car.csv,doc/Ecdat/rst/Car.rst
392,Ecdat,Caschool,The California Test Score Data Set,420,17,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Caschool.csv,caschool,caschool.csv,doc/Ecdat/rst/Caschool.rst
393,Ecdat,Catsup,Choice of Brand for Catsup,2798,14,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Catsup.csv,catsup,catsup.csv,doc/Ecdat/rst/Catsup.rst
394,Ecdat,Cigar,Cigarette Consumption,1380,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Cigar.csv,cigar,cigar.csv,doc/Ecdat/rst/Cigar.rst
395,Ecdat,Cigarette,The Cigarette Consumption Panel Data Set,528,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Cigarette.csv,cigarette,cigarette.csv,doc/Ecdat/rst/Cigarette.rst
396,Ecdat,Clothing,Sales Data of Men's Fashion Stores,60,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Clothing.csv,clothing,clothing.csv,doc/Ecdat/rst/Clothing.rst
397,Ecdat,Computers,Prices of Personal Computers,6259,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Computers.csv,computers,computers.csv,doc/Ecdat/rst/Computers.rst
398,Ecdat,Cracker,Choice of Brand for Crakers,3292,14,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Cracker.csv,cracker,cracker.csv,doc/Ecdat/rst/Cracker.rst
399,Ecdat,Crime,Crime in North Carolina,630,24,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Crime.csv,crime,crime.csv,doc/Ecdat/rst/Crime.rst
400,Ecdat,DM,DM Dollar Exchange Rate,778,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,DM.csv,dm,dm.csv,doc/Ecdat/rst/DM.rst
401,Ecdat,Diamond,Pricing the C's of Diamond Stones,308,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Diamond.csv,diamond,diamond.csv,doc/Ecdat/rst/Diamond.rst
402,Ecdat,Doctor,Number of Doctor Visits,485,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Doctor.csv,doctor,doctor.csv,doc/Ecdat/rst/Doctor.rst
403,Ecdat,DoctorAUS,Doctor Visits in Australia,5190,15,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,DoctorAUS.csv,doctor_aus,doctor_aus.csv,doc/Ecdat/rst/DoctorAUS.rst
404,Ecdat,DoctorContacts,Contacts With Medical Doctor,20186,15,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,DoctorContacts.csv,doctor_contacts,doctor_contacts.csv,doc/Ecdat/rst/DoctorContacts.rst
405,Ecdat,Earnings,Earnings for Three Age Groups,4266,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Earnings.csv,earnings,earnings.csv,doc/Ecdat/rst/Earnings.rst
406,Ecdat,Electricity,Cost Function for Electricity Producers,158,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Electricity.csv,electricity,electricity.csv,doc/Ecdat/rst/Electricity.rst
407,Ecdat,Fair,Extramarital Affairs Data,601,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Fair.csv,fair,fair.csv,doc/Ecdat/rst/Fair.rst
408,Ecdat,Fatality,Drunk Driving Laws and Traffic Deaths,336,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Fatality.csv,fatality,fatality.csv,doc/Ecdat/rst/Fatality.rst
409,Ecdat,Fishing,Choice of Fishing Mode,1182,12,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Fishing.csv,fishing1,fishing1.csv,doc/Ecdat/rst/Fishing.rst
410,Ecdat,Forward,Exchange Rates of US Dollar Against Other Currencies,276,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Forward.csv,forward,forward.csv,doc/Ecdat/rst/Forward.rst
411,Ecdat,FriendFoe,Data from the Television Game Show Friend Or Foe ?,227,13,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,FriendFoe.csv,friend_foe,friend_foe.csv,doc/Ecdat/rst/FriendFoe.rst
412,Ecdat,Garch,Daily Observations on Exchange Rates of the US Dollar Against Other Currencies,1867,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Garch.csv,garch,garch.csv,doc/Ecdat/rst/Garch.rst
413,Ecdat,Gasoline,Gasoline Consumption,342,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Gasoline.csv,gasoline,gasoline.csv,doc/Ecdat/rst/Gasoline.rst
414,Ecdat,Griliches,Wage Datas,758,20,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Griliches.csv,griliches,griliches.csv,doc/Ecdat/rst/Griliches.rst
415,Ecdat,Grunfeld,Grunfeld Investment Data,200,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Grunfeld.csv,grunfeld,grunfeld.csv,doc/Ecdat/rst/Grunfeld.rst
416,Ecdat,HC,Heating and Cooling System Choice in Newly Built Houses in California,250,18,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,HC.csv,hc_choice_california,hc_choice_california.csv,doc/Ecdat/rst/HC.rst
417,Ecdat,HHSCyberSecurityBreaches,Cybersecurity breaches reported to the US Department of Health and Human Services,1151,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,HHSCyberSecurityBreaches.csv,hhs_cybsec_breaches,hhs_cybsec_breaches.csv,doc/Ecdat/rst/HHSCyberSecurityBreaches.rst
418,Ecdat,HI,Health Insurance and Hours Worked By Wives,22272,13,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,HI.csv,hi_hours_worked,hi_hours_worked.csv,doc/Ecdat/rst/HI.rst
419,Ecdat,Hdma,The Boston HMDA Data Set,2381,13,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Hdma.csv,hdma,hdma.csv,doc/Ecdat/rst/Hdma.rst
420,Ecdat,Heating,Heating System Choice in California Houses,900,21,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Heating.csv,heating,heating.csv,doc/Ecdat/rst/Heating.rst
421,Ecdat,Hedonic,Hedonic Prices of Census Tracts in Boston,506,15,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Hedonic.csv,hedonic,hedonic.csv,doc/Ecdat/rst/Hedonic.rst
422,Ecdat,Hmda,The Boston HMDA Data Set,2381,13,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Hmda.csv,hmda,hmda.csv,doc/Ecdat/rst/Hmda.rst
423,Ecdat,Housing,Sales Prices of Houses in the City of Windsor,546,12,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Housing.csv,housing,housing.csv,doc/Ecdat/rst/Housing.rst
424,Ecdat,Icecream,Ice Cream Consumption,30,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Icecream.csv,icecream,icecream.csv,doc/Ecdat/rst/Icecream.rst
425,Ecdat,Journals,Economic Journals Dat Set,180,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Journals.csv,journals,journals.csv,doc/Ecdat/rst/Journals.rst
426,Ecdat,Kakadu,Willingness to Pay for the Preservation of the Kakadu National Park,1827,22,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Kakadu.csv,kakadu,kakadu.csv,doc/Ecdat/rst/Kakadu.rst
427,Ecdat,Ketchup,Choice of Brand for Ketchup,4956,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Ketchup.csv,ketchup,ketchup.csv,doc/Ecdat/rst/Ketchup.rst
428,Ecdat,Klein,Klein's Model I,22,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Klein.csv,klein,klein.csv,doc/Ecdat/rst/Klein.rst
429,Ecdat,LaborSupply,Wages and Hours Worked,5320,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,LaborSupply.csv,labor_supply,labor_supply.csv,doc/Ecdat/rst/LaborSupply.rst
430,Ecdat,Labour,Belgian Firms,569,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Labour.csv,labour,labour.csv,doc/Ecdat/rst/Labour.rst
431,Ecdat,MCAS,The Massachusetts Test Score Data Set,220,17,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,MCAS.csv,mcas,mcas.csv,doc/Ecdat/rst/MCAS.rst
432,Ecdat,Males,Wages and Education of Young Males,4360,12,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/,Males.csv,males,males.csv,doc/Ecdat/rst/Males.rst
